"","speciesid","Year","spending","speciesname","taxon","conservation_status","listed"
"15916",29182,2011,119520.3068,"Argemone pleiacantha","Plants","Apparently Secure",1
"15917",29182,2012,88619.23563,"Argemone pleiacantha","Plants","Apparently Secure",1
"15918",29182,2013,24720.38627,"Argemone pleiacantha","Plants","Apparently Secure",1
"15919",29187,2014,209118.8644,"Layia carnosa","Plants","Imperiled",1
"15920",29187,2015,323607.4949,"Layia carnosa","Plants","Imperiled",1
"15921",29187,2016,80814.57625,"Layia carnosa","Plants","Imperiled",1
"15922",29187,1996,17964.62715,"Layia carnosa","Plants","Imperiled",1
"15923",29187,1997,52776.6729,"Layia carnosa","Plants","Imperiled",1
"15924",29187,1998,195929.6319,"Layia carnosa","Plants","Imperiled",1
"15925",29187,1999,194196.8788,"Layia carnosa","Plants","Imperiled",1
"15926",29187,2000,24908.53659,"Layia carnosa","Plants","Imperiled",1
"15927",29187,2001,76809.99435,"Layia carnosa","Plants","Imperiled",1
"15928",29187,2002,175752.6404,"Layia carnosa","Plants","Imperiled",1
"15929",29187,2003,291455.8696,"Layia carnosa","Plants","Imperiled",1
"15930",29187,2004,21841.018,"Layia carnosa","Plants","Imperiled",1
"15931",29187,2005,149262.5115,"Layia carnosa","Plants","Imperiled",1
"15932",29187,2006,126053.8601,"Layia carnosa","Plants","Imperiled",1
"15933",29187,2007,116384.0738,"Layia carnosa","Plants","Imperiled",1
"15934",29187,2008,183444.7706,"Layia carnosa","Plants","Imperiled",1
"15935",29187,2009,147256.5371,"Layia carnosa","Plants","Imperiled",1
"15936",29187,2010,80925.70426,"Layia carnosa","Plants","Imperiled",1
"15937",29187,2011,174632.3877,"Layia carnosa","Plants","Imperiled",1
"15938",29187,2012,67640.55444,"Layia carnosa","Plants","Imperiled",1
"15939",29187,2013,128279.87,"Layia carnosa","Plants","Imperiled",1
"15940",29188,2014,8681.531052,"Dubautia imbricata","Plants","Critically Imperiled",1
"15941",29188,2015,11170.1481,"Dubautia imbricata","Plants","Critically Imperiled",1
"15942",29188,2016,6310.30375,"Dubautia imbricata","Plants","Critically Imperiled",1
"15943",29188,2010,5281.843191,"Dubautia imbricata","Plants","Critically Imperiled",1
"15944",29188,2011,9737.52112,"Dubautia imbricata","Plants","Critically Imperiled",1
"15945",29188,2012,6785.085366,"Dubautia imbricata","Plants","Critically Imperiled",1
"15946",29188,2013,12290.76567,"Dubautia imbricata","Plants","Critically Imperiled",1
"15947",29204,2014,517.7439797,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15948",29204,2015,620.5063291,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15949",29204,2016,1736.125,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15950",29204,1996,0,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15951",29204,1997,152.7102804,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15952",29204,1998,751.8404908,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15953",29204,1999,1515.32413,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15954",29204,2000,0,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15955",29204,2001,2906.324111,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15956",29204,2002,136.2423569,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15957",29204,2003,4529.021739,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15958",29204,2004,5579.301218,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15959",29204,2005,1756.989247,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15960",29204,2006,26990.17857,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15961",29204,2007,1773.516643,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15962",29204,2009,12334.98601,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15963",29204,2010,5956.121045,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15964",29204,2011,3487.41663,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15965",29204,2012,1708.013937,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15966",29204,2013,3944.742489,"Deeringothamnus pulchellus","Plants","Critically Imperiled",1
"15967",29225,2014,7691.604563,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15968",29225,2015,5058.160759,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15969",29225,2016,5645.47,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15970",29225,1996,9372.848948,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15971",29225,1998,20299.69325,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15972",29225,1999,18242.73709,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15973",29225,2000,19756.02787,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15974",29225,2001,553.5855449,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15975",29225,2002,1226.181212,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15976",29225,2003,1332.065217,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15977",29225,2004,1605.022234,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15978",29225,2005,2191.21659,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15979",29225,2006,3175.60119,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15980",29225,2007,472.9377713,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15981",29225,2008,3984.440316,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15982",29225,2009,4227.832168,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15983",29225,2010,3363.522696,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15984",29225,2011,6972.653624,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15985",29225,2012,6629.229094,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15986",29225,2013,8298.686266,"Chamaesyce deppeana","Plants","Critically Imperiled",1
"15987",29232,2014,71310.9493,"Helianthus paradoxus","Plants","Imperiled",1
"15988",29232,2015,58431.01266,"Helianthus paradoxus","Plants","Imperiled",1
"15989",29232,2016,33394.875,"Helianthus paradoxus","Plants","Imperiled",1
"15990",29232,2000,287401.8118,"Helianthus paradoxus","Plants","Imperiled",1
"15991",29232,2001,34599.09656,"Helianthus paradoxus","Plants","Imperiled",1
"15992",29232,2002,21798.7771,"Helianthus paradoxus","Plants","Imperiled",1
"15993",29232,2003,14652.71739,"Helianthus paradoxus","Plants","Imperiled",1
"15994",29232,2004,235693.0386,"Helianthus paradoxus","Plants","Imperiled",1
"15995",29232,2005,91478.90015,"Helianthus paradoxus","Plants","Imperiled",1
"15996",29232,2006,343142.4315,"Helianthus paradoxus","Plants","Imperiled",1
"15997",29232,2007,109485.0941,"Helianthus paradoxus","Plants","Imperiled",1
"15998",29232,2008,154710.1254,"Helianthus paradoxus","Plants","Imperiled",1
"15999",29232,2009,162122.5091,"Helianthus paradoxus","Plants","Imperiled",1
"16000",29232,2010,78063.39477,"Helianthus paradoxus","Plants","Imperiled",1
"16001",29232,2011,75633.34815,"Helianthus paradoxus","Plants","Imperiled",1
"16002",29232,2012,1269656.43,"Helianthus paradoxus","Plants","Imperiled",1
"16003",29232,2013,35365.93133,"Helianthus paradoxus","Plants","Imperiled",1
"16004",29234,2014,133642.147,"Scutellaria floridana","Plants","Imperiled",1
"16005",29234,2015,26630.06329,"Scutellaria floridana","Plants","Imperiled",1
"16006",29234,2016,32021.29375,"Scutellaria floridana","Plants","Imperiled",1
"16007",29234,1996,10934.99044,"Scutellaria floridana","Plants","Imperiled",1
"16008",29234,1997,12216.82243,"Scutellaria floridana","Plants","Imperiled",1
"16009",29234,1998,6766.564417,"Scutellaria floridana","Plants","Imperiled",1
"16010",29234,1999,0,"Scutellaria floridana","Plants","Imperiled",1
"16011",29234,2000,1423.344948,"Scutellaria floridana","Plants","Imperiled",1
"16012",29234,2001,13978.03501,"Scutellaria floridana","Plants","Imperiled",1
"16013",29234,2002,6948.3602,"Scutellaria floridana","Plants","Imperiled",1
"16014",29234,2003,5461.467391,"Scutellaria floridana","Plants","Imperiled",1
"16015",29234,2004,7655.320275,"Scutellaria floridana","Plants","Imperiled",1
"16016",29234,2005,6023.963134,"Scutellaria floridana","Plants","Imperiled",1
"16017",29234,2006,57665.36756,"Scutellaria floridana","Plants","Imperiled",1
"16018",29234,2007,43746.74385,"Scutellaria floridana","Plants","Imperiled",1
"16019",29234,2008,33583.1398,"Scutellaria floridana","Plants","Imperiled",1
"16020",29234,2009,56161.60839,"Scutellaria floridana","Plants","Imperiled",1
"16021",29234,2010,8728.526823,"Scutellaria floridana","Plants","Imperiled",1
"16022",29234,2011,35304.64429,"Scutellaria floridana","Plants","Imperiled",1
"16023",29234,2012,44491.62805,"Scutellaria floridana","Plants","Imperiled",1
"16024",29234,2013,82225.26438,"Scutellaria floridana","Plants","Imperiled",1
"16025",29270,2014,20632.09759,"Penstemon penlandii","Plants","Critically Imperiled",1
"16026",29270,2015,18625.53165,"Penstemon penlandii","Plants","Critically Imperiled",1
"16027",29270,2016,23488.75,"Penstemon penlandii","Plants","Critically Imperiled",1
"16028",29270,1996,0,"Penstemon penlandii","Plants","Critically Imperiled",1
"16029",29270,1997,0,"Penstemon penlandii","Plants","Critically Imperiled",1
"16030",29270,1998,150.3680982,"Penstemon penlandii","Plants","Critically Imperiled",1
"16031",29270,1999,0,"Penstemon penlandii","Plants","Critically Imperiled",1
"16032",29270,2000,0,"Penstemon penlandii","Plants","Critically Imperiled",1
"16033",29270,2001,415.1891587,"Penstemon penlandii","Plants","Critically Imperiled",1
"16034",29270,2002,1498.665926,"Penstemon penlandii","Plants","Critically Imperiled",1
"16035",29270,2003,6994.674457,"Penstemon penlandii","Plants","Critically Imperiled",1
"16036",29270,2004,2271.943356,"Penstemon penlandii","Plants","Critically Imperiled",1
"16037",29270,2005,3038.336406,"Penstemon penlandii","Plants","Critically Imperiled",1
"16038",29270,2006,1832.171131,"Penstemon penlandii","Plants","Critically Imperiled",1
"16039",29270,2007,6275.884226,"Penstemon penlandii","Plants","Critically Imperiled",1
"16040",29270,2008,5805.898746,"Penstemon penlandii","Plants","Critically Imperiled",1
"16041",29270,2009,11487.13427,"Penstemon penlandii","Plants","Critically Imperiled",1
"16042",29270,2010,25743.92847,"Penstemon penlandii","Plants","Critically Imperiled",1
"16043",29270,2011,17093.79057,"Penstemon penlandii","Plants","Critically Imperiled",1
"16044",29270,2012,14994.22735,"Penstemon penlandii","Plants","Critically Imperiled",1
"16045",29270,2013,28086.56652,"Penstemon penlandii","Plants","Critically Imperiled",1
"16046",29274,2014,43130.14449,"Oligoneuron houghtonii","Plants","Vulnerable",1
"16047",29274,2015,17181.82025,"Oligoneuron houghtonii","Plants","Vulnerable",1
"16048",29274,2016,91860.41625,"Oligoneuron houghtonii","Plants","Vulnerable",1
"16049",29274,1996,41084.32122,"Oligoneuron houghtonii","Plants","Vulnerable",1
